Gene ID	2dpi	2dpi	3dpi	3dpi
PITG_17252	13.73	12.98	14.09	13.8
PITG_17253	6.17	3.89	3.26	3.69
PITG_17254	35.93	22.64	33.93	36.9
PITG_17257	232.87	289.69	150.28	151.08
PITG_17258	14.56	0.0	14.23	14.29
PITG_17259	7.71	40.08	17.73	19.0
PITG_17260	13.62	16.1	8.52	8.19
PITG_17261	1725.16	1644.64	2489.85	2384.95
PITG_17262	95.59	124.23	57.88	54.44
PITG_17263	152.99	148.85	123.24	118.51
PITG_17264	55.74	33.53	51.81	54.3
PITG_17265	10.25	3.88	5.17	5.15
PITG_17271	0.0	0.0	1.07	0.64
PITG_17272	42.24	21.96	14.7	14.15
PITG_17273	76.95	56.2	34.24	35.95
PITG_17274	3.24	3.06	4.13	4.13
PITG_17275	93.25	107.02	43.08	45.24
PITG_17279	0.0	0.0	0.66	0.23
PITG_17280	12.37	15.59	12.66	13.43
PITG_17282	10.05	7.3	7.49	6.94
PITG_17285	12.94	12.23	7.23	6.66
PITG_17286	16.12	18.54	4.61	4.51
PITG_17287	132.94	121.11	75.87	78.6
PITG_17289	59.76	71.88	47.35	44.2
PITG_17292	14.06	11.39	34.22	33.87
PITG_17295	0.0	0.0	7.14	10.58
PITG_17297	0.0	4.77	0.95	1.01
PITG_17298	13.09	28.28	10.58	10.14
PITG_17299	0.0	12.43	11.31	9.96
PITG_17300	0.0	0.0	5.11	3.74
PITG_17301	0.0	10.78	4.58	5.87
PITG_17302	0.0	0.0	5.61	5.51
PITG_17303	6.69	12.65	7.29	8.17
PITG_17304	32.55	21.98	26.72	26.93
PITG_17305	0.0	8.65	30.76	27.27
PITG_17306	0.0	0.0	0.35	0.22
PITG_17309	0.0	21.8	12.61	10.26
PITG_17311	16.28	30.77	21.34	14.87
PITG_17312	38.08	75.98	52.79	50.63
PITG_17313	3.1	7.32	6.21	5.82
PITG_17314	0.0	0.0	2.87	2.6
PITG_17315	3.3	15.61	41.12	42.31
PITG_17316	49.97	36.33	17.37	13.57
PITG_17317	10.73	30.44	32.69	28.9
PITG_17320	246.12	372.18	428.09	396.38
PITG_17321	0.0	0.0	7.8	6.86
PITG_17323	9.59	9.07	7.29	7.55
PITG_17325	29.41	27.8	18.76	16.01
PITG_17326	255.82	232.83	120.34	114.22
PITG_17327	0.0	0.0	0.87	0.19
PITG_17328	23.4	22.12	8.18	10.22
PITG_17329	31.7	24.97	33.84	34.2
PITG_17330	17.98	14.16	12.54	12.26
PITG_17332	16.19	53.57	25.68	24.66
PITG_17333	54.73	34.48	45.11	47.29
PITG_17334	0.0	42.39	21.67	18.45
PITG_17335	65.86	160.07	75.37	72.78
PITG_17337	0.0	0.0	3.04	1.13
PITG_17342	18.9	15.31	18.45	18.28
PITG_17343	0.0	6.01	19.37	16.4
PITG_17344	48.32	16.12	119.83	115.71
PITG_17345	31.16	47.12	45.81	48.32
PITG_17346	50.93	84.24	67.42	67.85
PITG_17347	6.13	14.48	13.46	16.87
PITG_17348	22.89	22.53	20.54	20.02
PITG_17349	84.16	85.66	19.67	19.4
PITG_17350	0.0	0.0	13.69	10.99
PITG_17351	13.96	21.11	28.75	28.66
PITG_17352	0.0	12.26	8.22	8.73
PITG_17353	23.22	13.17	7.99	8.78
PITG_17354	14.43	0.0	9.76	9.97
PITG_17356	4.81	4.55	3.75	3.89
PITG_17357	4.84	0.0	5.94	6.51
PITG_23109	0.0	0.0	0.38	0.37
PITG_17358	8.52	0.0	6.4	6.78
PITG_17359	42.68	28.03	19.22	20.15
PITG_17360	0.0	6.82	16.51	17.13
PITG_17361	27.61	11.6	16.77	15.11
PITG_17362	87.93	63.32	13.88	12.93
PITG_17363	22.71	0.0	8.98	9.85
PITG_17365	10.72	75.99	15.18	18.99
PITG_17367	4.48	21.19	13.53	13.52
PITG_17368	10.12	0.0	4.85	4.74
PITG_17369	29.25	16.59	11.04	10.04
PITG_17370	11.54	0.0	8.97	8.34
PITG_17222	0.0	0.0	1.61	1.46
PITG_23106	0.0	0.0	0.96	0.82
PITG_17224	16.58	2.61	5.96	5.59
PITG_17225	1.88	0.0	0.11	0.54
PITG_17226	0.0	2.09	0.81	0.56
PITG_33072	0.0	0.0	1.08	0.91
PITG_33073	0.0	2.09	1.85	1.77
PITG_33075	0.0	0.0	0.17	0.2
PITG_17227	3.8	0.0	2.01	2.23
PITG_17228	0.0	0.0	0.46	0.4
PITG_33078	4.82	0.0	1.96	2.6
PITG_33079	0.0	0.0	0.87	1.27
PITG_33080	0.0	0.0	1.67	2.06
PITG_33082	0.0	0.0	1.22	1.74
PITG_33084	0.0	0.0	0.4	0.39
PITG_33085	0.0	2.71	1.31	1.13
PITG_33087	0.0	0.0	0.28	0.58
PITG_33091	0.0	0.0	1.02	1.5
PITG_33092	2.67	0.0	0.52	0.73
PITG_33093	0.0	0.0	0.53	1.86
PITG_33095	0.0	0.0	0.21	0.29
PITG_33096	0.0	0.0	1.29	1.27
PITG_33098	1.19	0.0	0.31	0.4
PITG_33100	0.0	6.25	0.23	0.63
PITG_33101	0.0	0.0	0.89	1.74
PITG_33104	0.0	0.0	0.63	0.9
PITG_33106	0.0	0.0	0.25	0.23
PITG_33107	0.0	0.0	0.2	0.36
PITG_33108	0.0	0.0	0.15	0.16
PITG_33110	0.0	0.0	0.71	0.63
PITG_33111	0.0	0.0	0.43	0.28
PITG_33119	0.0	0.0	0.4	0.52
PITG_33124	0.0	4.17	0.46	0.53
PITG_33126	0.0	0.0	0.25	0.12
PITG_33128	0.0	0.0	0.28	0.17
PITG_33132	0.0	0.0	0.64	0.64
PITG_33137	0.0	0.0	0.2	0.21
PITG_33147	0.0	0.0	0.18	0.11
PITG_33152	0.0	0.0	0.2	0.18
PITG_33165	2.66	0.0	2.38	3.04
PITG_29205	0.0	0.0	114.44	128.12
PITG_33170	0.0	0.0	0.03	0.1
PITG_33174	0.0	0.0	0.06	0.1
PITG_33195	0.0	0.0	0.1	0.03
PITG_33230	0.0	4.17	0.18	0.16
PITG_33251	0.0	0.0	0.17	0.81
PITG_33260	0.0	0.0	0.09	0.11
PITG_33270	0.0	0.0	0.23	0.16
PITG_33276	0.0	2.09	0.23	0.13
PITG_33280	0.0	0.0	0.18	0.13
PITG_33282	0.0	1.04	0.16	0.09
PITG_33296	4.42	0.0	2.2	2.77
PITG_33300	0.0	0.0	0.53	0.55
PITG_33302	0.0	0.0	0.72	0.72
PITG_33304	0.0	0.0	0.1	0.19
PITG_33315	0.0	0.0	0.24	0.26
PITG_33322	0.0	0.0	0.25	0.32
PITG_33325	0.0	0.0	0.5	0.59
PITG_33326	0.0	0.0	0.61	0.96
PITG_33333	0.0	0.0	0.23	0.29
PITG_33334	0.0	0.0	0.19	0.3
PITG_33335	0.0	0.0	0.73	0.63
PITG_33341	0.0	2.15	0.21	0.46
PITG_33348	0.0	4.17	0.41	0.58
PITG_33349	0.0	0.0	0.16	0.25
PITG_33351	0.0	0.0	0.26	0.33
PITG_33353	0.0	0.0	1.4	0.37
PITG_33355	0.0	0.0	0.65	0.95
PITG_33359	9.42	0.0	0.59	1.07
PITG_29206	56.06	0.0	14.79	16.1
PITG_33360	0.0	0.0	0.69	0.65
PITG_33363	0.0	0.0	0.72	0.28
PITG_33367	0.0	0.0	0.39	0.59
PITG_33369	1.24	2.34	0.33	0.15
PITG_33372	0.0	0.0	0.42	0.29
PITG_33375	0.0	0.0	0.34	0.48
PITG_33377	0.0	0.0	0.23	0.2
PITG_33380	0.0	2.08	0.4	0.5
PITG_33381	0.0	0.0	0.11	0.15
PITG_33386	3.65	0.0	0.33	1.48
PITG_33390	0.0	0.0	0.35	0.25
PITG_33395	0.0	0.0	0.65	0.81
PITG_33397	0.0	0.0	0.26	0.32
PITG_16648	70.73	44.57	74.03	67.76
PITG_16649	79.44	64.36	65.23	62.09
PITG_16651	0.0	0.0	6.52	3.65
PITG_16652	33.92	10.69	11.41	15.29
PITG_23090	0.0	7.28	0.57	0.39
PITG_16656	23.74	0.0	0.82	0.66
PITG_16658	0.0	0.0	1.62	1.69
PITG_16659	19.79	11.22	10.66	7.95
PITG_16660	16.34	15.44	39.45	40.96
PITG_16661	19.44	29.4	23.59	19.82
PITG_16663	51.5	152.11	190.99	182.09
PITG_16664	0.0	0.0	5.5	5.31
PITG_16665	10.85	10.26	27.38	26.87
PITG_16666	76.76	84.64	65.51	60.39
PITG_16667	0.0	0.0	11.4	9.12
PITG_16668	9.54	4.51	45.58	48.35
PITG_16669	27.37	49.57	21.97	21.69
PITG_16670	164.87	138.51	267.24	257.19
PITG_16671	108.21	90.38	111.63	117.04
PITG_16674	17.18	0.0	13.26	14.63
PITG_16675	24.32	0.0	6.46	5.43
PITG_16676	7.21	9.08	19.54	18.46
PITG_16677	0.0	13.32	4.77	3.79
PITG_16678	0.0	0.0	2.82	1.32
PITG_16679	0.0	10.17	2.22	1.22
PITG_23091	0.0	4.82	5.0	3.93
PITG_16680	62.93	104.79	126.95	128.36
PITG_16681	29.25	27.64	36.9	30.91
PITG_16682	10.12	0.0	12.47	11.56
PITG_16683	13.65	7.37	8.23	8.07
PITG_16684	11.61	12.8	1.15	1.04
PITG_16685	0.0	0.0	1.68	2.76
PITG_16686	29.41	0.0	25.63	18.91
PITG_16687	71.35	105.97	54.82	47.32
PITG_16688	35.64	67.37	25.65	24.31
PITG_16690	26.91	0.0	2.31	0.48
PITG_16691	8.52	5.37	14.71	14.43
PITG_16694	0.0	0.0	0.17	0.31
PITG_16695	84.09	86.1	40.34	42.93
PITG_16696	0.0	0.0	1.95	1.55
PITG_16697	4.56	0.0	0.16	0.11
PITG_16698	8.79	11.08	9.08	10.63
PITG_16702	10.54	0.0	5.32	3.15
PITG_16705	99.08	99.26	144.78	140.91
PITG_16707	0.0	0.0	0.17	0.39
PITG_16710	7.29	4.59	0.17	0.17
PITG_16712	9.93	9.38	1.42	2.26
PITG_16715	16.21	30.64	9.48	3.39
PITG_16717	37.03	46.67	25.62	33.08
PITG_16718	31.29	49.29	16.39	14.23
PITG_16719	0.0	0.0	8.79	10.83
PITG_16720	66.62	57.72	45.0	46.81
PITG_16721	31.53	0.0	6.51	4.84
PITG_16722	22.8	32.33	13.99	18.21
PITG_16723	13.71	11.11	17.83	15.33
PITG_16724	11.65	11.01	1.8	2.86
PITG_16727	16.32	25.71	1.43	1.04
PITG_16729	5.63	7.98	9.26	12.06
PITG_16730	16.82	5.3	13.24	10.13
PITG_16731	174.83	71.84	140.79	135.16
PITG_16732	15.95	70.37	12.93	11.77
PITG_16733	34.65	53.8	61.36	59.87
PITG_16734	20.22	19.11	17.66	19.15
PITG_16735	63.69	82.77	152.84	155.84
PITG_16736	246.18	202.72	144.57	144.16
PITG_16740	4.88	6.92	7.95	7.36
PITG_16741	29.39	33.81	25.57	25.76
PITG_16742	0.0	0.0	5.7	7.59
PITG_23092	0.0	0.0	55.21	51.46
PITG_16745	17.63	11.11	7.14	7.87
PITG_16747	0.0	12.98	12.75	15.93
PITG_16748	0.0	0.0	0.94	0.54
PITG_16749	0.0	0.0	1.24	0.6
PITG_16750	0.0	0.0	0.9	0.76
PITG_17064	0.0	0.0	0.3	0.63
PITG_17068	18.43	24.75	20.75	21.44
PITG_17069	110.24	129.23	86.72	82.92
PITG_17070	0.0	48.64	28.16	24.19
PITG_17071	28.17	15.21	20.33	20.2
PITG_17072	10.23	9.67	17.19	16.71
PITG_17073	0.0	0.0	21.75	17.85
PITG_17074	39.62	56.17	34.25	32.12
PITG_17075	51.09	43.46	27.75	27.65
PITG_17076	31.35	22.79	27.15	27.64
PITG_17077	48.63	10.21	70.95	71.64
PITG_17078	0.0	9.42	8.86	8.11
PITG_17079	13.91	12.05	25.82	26.14
PITG_17080	18.03	12.78	16.57	16.75
PITG_17081	25.95	21.02	32.94	29.58
PITG_17082	0.0	0.0	2.07	1.22
PITG_17084	32.56	40.67	23.35	23.75
PITG_17087	23.9	15.46	21.01	20.28
PITG_17088	50.34	17.3	38.1	33.68
PITG_17089	74.75	56.52	43.12	38.01
PITG_17090	20.54	14.56	12.19	11.8
PITG_17091	54.52	40.87	46.7	45.98
PITG_17093	3055.85	2908.79	5274.62	5180.82
PITG_17094	13.91	6.57	7.34	5.49
PITG_17095	17.76	33.57	6.72	5.37
PITG_17097	73.22	40.37	62.21	65.16
PITG_17103	26.13	24.69	6.59	7.27
PITG_17104	5.95	5.63	4.77	5.27
PITG_17105	5.82	19.27	21.94	20.84
PITG_17106	70.4	44.36	26.73	30.14
PITG_17107	11.75	36.09	32.88	29.95
PITG_17108	4.39	8.3	13.22	14.05
PITG_17109	59.47	28.1	43.99	41.63
PITG_17110	68.13	25.37	36.3	35.2
PITG_17111	7.91	22.44	10.3	10.7
PITG_17112	36.27	24.49	18.87	16.86
PITG_17113	0.0	28.01	8.63	8.94
PITG_17114	5.48	31.08	6.66	8.0
PITG_17115	0.0	6.19	18.7	16.65
PITG_17116	0.0	0.0	17.21	19.11
PITG_17117	13.32	6.3	29.18	25.02
PITG_17123	225.98	184.04	144.41	140.8
PITG_17124	5.54	1.75	2.0	1.77
PITG_17125	6.09	0.0	10.4	9.76
PITG_17126	10.23	29.01	23.35	23.57
PITG_17127	30.01	23.82	9.9	10.5
PITG_17128	18.91	5.96	14.13	16.29
PITG_17129	19.36	19.44	13.02	13.54
PITG_17130	143.45	95.84	148.88	145.45
PITG_17131	44.64	36.16	30.79	32.27
PITG_17132	9.4	13.96	14.95	12.47
PITG_17133	98.98	249.47	161.89	161.47
PITG_17135	41.83	29.65	20.21	20.05
PITG_17136	51.75	36.68	50.67	48.84
PITG_17137	20.43	17.55	13.92	14.64
PITG_17138	9.61	0.0	9.31	11.56
PITG_17139	7.45	5.63	6.77	6.83
PITG_17140	85.14	117.04	63.33	56.77
PITG_17141	21.31	17.26	13.23	14.42
PITG_17142	5.85	8.29	15.4	15.15
PITG_17145	76.64	83.7	32.42	30.4
PITG_17146	12.46	0.0	0.57	0.37
PITG_17147	0.0	30.13	9.4	8.74
PITG_17153	33.36	29.78	12.2	14.75
PITG_17154	24.97	11.8	12.82	10.87
PITG_17155	13.57	8.55	4.69	5.71
PITG_17156	129.58	140.84	77.5	89.46
PITG_17157	26.58	54.44	11.43	12.19
PITG_17158	49.91	34.6	33.12	36.83
PITG_17159	8.94	0.0	15.89	16.31
PITG_17160	0.0	0.0	0.91	1.66
PITG_17161	69.21	63.08	65.59	59.18
PITG_17162	0.0	10.4	1.4	1.36
PITG_17163	13.45	0.0	8.64	6.44
PITG_17164	0.0	15.41	26.18	23.51
PITG_17165	0.0	50.87	18.93	19.1
PITG_17166	100.91	42.39	66.29	56.75
PITG_17167	21.7	10.26	29.74	28.43
PITG_17168	83.03	104.64	72.11	69.66
PITG_17170	15.58	33.14	29.0	30.77
PITG_17171	26.04	41.02	29.96	31.16
PITG_17172	47.44	22.42	14.33	17.27
PITG_17173	4.07	0.0	0.77	1.12
PITG_17174	0.0	9.84	2.99	2.28
PITG_17175	0.0	21.02	1.91	4.52
PITG_17176	82.66	108.5	56.98	48.19
PITG_17180	0.0	0.0	1.11	0.76
PITG_17181	0.0	0.0	2.16	2.81
PITG_17182	0.0	0.0	2.37	2.36
PITG_17185	13.16	6.22	3.77	3.11
PITG_17199	25.16	7.93	7.31	6.32
PITG_17201	0.0	4.55	8.28	6.48
PITG_17205	7.85	13.78	7.28	7.51
PITG_17207	0.0	0.0	2.38	2.61
PITG_17208	0.0	0.0	14.15	13.66
PITG_17210	0.0	0.0	0.34	0.35
PITG_16757	3105.93	2554.03	4504.62	4469.63
PITG_16758	5.61	0.0	2.23	1.61
PITG_16759	7.62	7.2	2.3	2.43
PITG_16760	276.46	384.47	318.19	297.81
PITG_16761	32.68	61.78	93.02	94.44
PITG_16764	373.19	176.36	291.93	296.24
PITG_16765	216.23	158.95	139.61	115.76
PITG_16770	46.65	54.67	43.79	45.08
PITG_16773	48.93	57.8	26.72	28.98
PITG_16775	203.82	218.91	187.0	185.8
PITG_16783	44.94	27.03	24.32	28.84
PITG_16788	24.17	45.69	39.73	40.1
PITG_16789	0.0	0.0	1.72	3.53
PITG_16791	90.87	78.73	99.36	95.01
PITG_16792	181.82	150.69	46.42	47.39
PITG_16794	33.22	65.94	88.24	84.67
PITG_16795	82.04	52.73	170.3	174.73
PITG_16797	37.43	61.19	46.55	49.64
PITG_16798	66.95	85.78	88.62	88.71
PITG_16799	50.02	24.24	33.41	35.27
PITG_16800	84.09	63.58	53.33	55.84
PITG_16801	63.63	55.73	82.69	81.11
PITG_16803	8.68	0.0	1.1	3.53
PITG_16804	92.24	102.21	105.2	94.92
PITG_16806	140.51	199.2	242.37	226.2
PITG_16807	16.82	13.25	15.33	12.96
PITG_33064	0.0	0.0	154.71	205.9
PITG_16808	146.1	155.66	129.32	124.98
PITG_16809	78.77	67.98	59.41	59.81
PITG_16810	22.01	54.61	29.95	30.75
PITG_16811	29.9	0.0	24.35	20.75
PITG_16812	105.23	120.77	145.51	153.52
PITG_16813	103.93	84.95	43.62	41.94
PITG_16814	177.42	171.18	148.24	167.49
PITG_16562	0.0	7.18	10.24	7.87
PITG_16563	74.45	10.05	60.87	65.03
PITG_16575	5.59	0.0	5.9	6.33
PITG_16579	0.0	0.0	3.51	2.56
PITG_16581	17.69	19.51	15.45	17.15
PITG_16584	12.0	31.18	21.29	20.74
PITG_16585	7.37	0.0	1.9	2.25
PITG_16586	0.0	15.7	21.43	10.53
PITG_16591	37.96	10.05	21.14	22.22
PITG_16592	0.0	0.0	1.21	1.2
PITG_16597	9.37	23.6	17.01	17.67
PITG_16598	6.23	11.77	8.93	7.79
PITG_16600	6.23	2.94	3.21	4.14
PITG_16603	10.12	7.65	2.39	2.15
PITG_16608	15.83	29.92	41.75	50.0
PITG_23087	3.11	0.0	4.71	3.54
PITG_16612	0.0	0.0	38.48	32.29
PITG_16613	0.0	2.82	3.35	3.6
PITG_16614	6.3	5.96	2.93	4.71
PITG_16615	0.0	0.0	3.2	1.93
PITG_16617	17.91	22.57	38.0	29.22
PITG_16618	8.9	0.0	8.75	8.97
PITG_16619	5.61	10.6	4.15	3.92
PITG_16620	28.79	32.65	80.96	85.02
PITG_16622	6.3	23.82	6.58	6.71
PITG_16623	3.99	0.0	4.26	2.99
PITG_16627	12.28	11.6	3.13	3.09
PITG_16636	17.88	10.56	3.38	2.94
PITG_23088	15.5	11.72	12.23	11.02
PITG_16645	26.5	25.04	10.64	10.67
PITG_16646	0.0	0.0	1.4	0.93
PITG_16948	0.0	0.0	3.43	2.94
PITG_16950	0.0	2.32	4.42	2.7
PITG_16952	0.0	0.0	0.67	0.46
PITG_16953	12.12	31.5	12.49	13.22
PITG_16956	236.58	270.75	131.25	137.78
PITG_16958	67.51	77.0	50.59	52.98
PITG_16959	279.95	275.44	218.66	211.17
PITG_16962	8.79	16.62	22.99	21.89
PITG_16963	8.37	9.89	19.47	20.32
PITG_16965	0.0	0.0	0.33	0.62
PITG_16966	137.41	123.1	95.51	95.66
PITG_16967	20.73	0.0	1.07	1.22
PITG_16968	17.59	11.08	1.95	1.89
PITG_16969	16.91	21.8	16.14	17.83
PITG_16972	23.22	29.26	13.76	14.19
PITG_16973	17.98	76.47	80.93	83.04
PITG_16974	30.58	86.7	25.78	23.05
PITG_16975	57.25	54.11	50.39	46.76
PITG_16976	41.08	38.83	40.64	39.57
PITG_16977	20.86	16.43	14.39	12.73
PITG_16978	9.39	8.88	15.16	14.67
PITG_16981	41.98	43.9	244.26	251.8
PITG_16982	0.0	0.0	2.86	4.41
PITG_16983	40.95	22.12	23.88	18.55
PITG_16984	96.97	119.25	66.95	69.99
PITG_16991	0.0	10.42	29.15	27.38
PITG_16999	1143.81	1070.66	165.49	156.6
PITG_17000	28.03	0.0	19.29	21.97
PITG_17001	92.84	58.5	203.97	215.93
PITG_17002	22.98	10.86	2.55	2.15
PITG_17003	57.2	94.61	12.55	8.64
PITG_17004	13.85	10.07	6.54	8.41
PITG_17005	312.16	236.03	168.82	158.4
PITG_17006	0.0	0.0	1.12	2.72
PITG_17007	666.76	804.39	596.24	625.03
PITG_17008	20.31	9.6	5.36	3.52
PITG_17009	6.8	0.0	6.05	7.21
PITG_17010	0.0	0.0	1.06	1.71
PITG_17011	0.0	0.0	5.24	5.53
PITG_17012	18.84	28.59	23.91	24.42
PITG_17013	185.39	199.11	128.56	129.48
PITG_17015	14.43	6.82	13.78	11.18
PITG_17016	8.54	8.07	3.77	4.85
PITG_17017	10.31	0.0	0.89	0.86
PITG_17018	3.36	6.36	0.35	0.56
PITG_17021	67.43	66.77	44.04	41.34
PITG_17022	26.91	66.76	36.76	40.69
PITG_17023	58.34	27.57	18.61	17.41
PITG_17024	6.29	11.88	5.05	3.91
PITG_17025	28.33	16.06	20.47	20.5
PITG_17026	17.36	21.88	18.34	18.22
PITG_17027	0.0	0.0	4.79	3.6
PITG_17028	16.49	10.58	14.09	13.41
PITG_17030	48.51	30.57	41.84	37.89
PITG_17031	15.55	0.0	4.28	7.26
PITG_17032	44.48	49.04	23.55	19.47
PITG_17033	597.07	664.8	495.31	474.84
PITG_17034	1042.82	842.6	692.39	675.32
PITG_17035	38.22	81.89	36.0	32.99
PITG_17036	39.46	0.0	12.94	13.6
PITG_17037	0.0	4.83	3.28	3.21
PITG_17038	5.47	0.0	4.96	4.25
PITG_17039	0.0	0.0	2.35	2.65
PITG_17040	3.53	6.68	6.6	7.65
PITG_17041	16.71	11.85	27.46	27.7
PITG_17042	160.12	145.03	157.54	140.74
PITG_17043	57.43	7.75	47.23	41.92
PITG_17045	108.82	114.54	50.77	47.91
PITG_17046	7.89	0.0	1.09	2.12
PITG_17047	14.62	2.76	8.02	7.73
PITG_17048	11.99	14.16	5.05	3.66
PITG_17049	29.53	19.7	7.81	8.76
PITG_17053	11.93	3.76	7.8	6.42
PITG_17054	22.42	7.06	8.14	6.75
PITG_17055	10.48	6.61	11.82	15.51
PITG_17056	13.45	50.87	5.55	4.02
PITG_17057	40.91	25.22	14.32	11.94
PITG_17058	37.06	40.87	9.51	10.73
PITG_17063	58.5	31.59	94.98	101.79
PITG_16818	4.03	5.08	5.08	3.55
PITG_16820	24.15	13.04	13.69	12.71
PITG_16826	0.0	1.55	0.19	0.37
PITG_16829	5.88	0.0	1.92	2.21
PITG_23339	0.0	0.0	4.48	5.53
PITG_16831	0.0	0.0	5.39	3.3
PITG_16832	30.01	23.64	0.92	0.24
PITG_16833	63.75	66.59	67.17	65.04
PITG_16834	51.89	52.55	39.19	35.57
PITG_16835	0.0	10.82	1.12	0.48
PITG_16840	23.81	0.0	2.18	3.99
PITG_16841	0.0	0.0	2.55	1.89
PITG_16842	27.74	26.22	0.16	0.17
PITG_16847	24.46	23.12	5.89	5.12
PITG_16848	0.0	0.0	1.54	2.99
PITG_16850	0.0	14.45	9.73	6.86
PITG_16851	0.0	0.0	2.96	4.12
PITG_16853	27.53	0.0	17.28	17.42
PITG_16854	47.59	39.79	43.71	43.18
PITG_16855	32.89	0.0	33.68	30.87
PITG_16856	36.11	34.13	19.23	19.44
PITG_16857	0.0	0.0	7.11	8.57
PITG_23094	0.0	26.71	13.29	13.66
PITG_16862	23.49	26.65	20.19	19.43
PITG_16863	6.2	17.58	9.88	9.57
PITG_16864	50.0	81.62	54.67	56.74
PITG_16865	28.25	16.02	17.72	17.51
PITG_16866	28.63	18.04	1.75	2.57
PITG_16871	602.68	677.38	655.28	571.25
PITG_16878	50.77	8.0	8.54	9.42
PITG_16879	10.27	19.41	12.72	11.55
PITG_16882	168.18	52.98	207.66	208.39
PITG_16884	0.0	0.0	11.98	14.66
PITG_16886	14.24	20.18	3.51	4.34
PITG_16887	0.0	6.07	2.5	2.42
PITG_16889	0.0	0.0	0.7	1.17
PITG_16890	21.49	33.85	32.78	34.8
PITG_16892	20.73	19.6	14.78	14.02
PITG_16898	22.8	53.88	55.44	56.35
PITG_16899	139.3	64.22	24.74	22.12
PITG_16900	17.61	24.96	23.02	22.36
PITG_16901	0.0	0.0	5.08	4.59
PITG_16902	0.0	17.18	4.59	5.17
PITG_16903	2.83	2.68	15.59	15.69
PITG_16904	18.5	12.72	14.89	14.23
PITG_16905	14.39	0.0	0.83	1.64
PITG_16907	160.65	56.94	68.54	64.54
PITG_16908	0.0	0.0	62.22	62.51
PITG_16909	20.96	25.75	13.1	15.37
PITG_16910	20.49	15.06	6.5	6.02
PITG_16912	20.08	40.33	24.04	23.13
PITG_16913	0.0	10.54	21.44	22.61
PITG_16915	403.63	395.11	318.41	292.28
PITG_16916	115.83	95.19	21.51	22.72
PITG_16917	15.74	9.92	11.55	10.61
PITG_16918	111.15	128.57	21.99	23.21
PITG_16920	10.02	9.47	5.14	5.97
PITG_16921	499.94	328.27	544.92	535.16
PITG_16922	17.65	33.35	34.05	30.51
PITG_16923	0.0	0.0	1.43	2.39
PITG_16924	19.63	27.83	14.41	14.56
PITG_16925	7244.72	9855.12	13783.01	15553.01
PITG_16928	63.32	134.64	36.03	40.44
PITG_16930	49.55	37.82	31.87	32.22
PITG_16935	0.0	0.0	8.24	7.28
PITG_16936	32.42	30.64	36.53	29.68
PITG_16937	33.06	26.44	11.99	11.17
PITG_16938	104.11	166.52	30.95	29.23
PITG_16939	22.56	31.98	18.02	17.53
PITG_16940	24.38	35.84	12.77	12.03
PITG_16942	0.0	0.0	4.82	4.01
PITG_16943	0.0	0.0	3.5	3.25
PITG_16944	0.0	0.0	2.97	2.5
PITG_16945	57.01	75.44	18.44	18.55
PITG_16294	209.68	140.37	212.42	216.5
PITG_16298	12.69	6.0	3.23	3.44
PITG_16299	27.82	28.17	23.75	18.88
PITG_16309	0.0	8.2	0.8	1.5
PITG_16310	13.26	4.18	5.24	6.29
PITG_16311	734.28	461.28	457.31	442.3
PITG_16312	14.05	14.75	11.31	11.02
PITG_16313	9.61	0.0	13.53	14.63
PITG_16314	9.67	10.66	10.98	11.41
PITG_16315	15.46	9.74	10.46	10.24
PITG_16316	3.06	26.01	8.59	8.43
PITG_16317	19.69	43.42	36.09	32.63
PITG_16318	97.07	91.74	41.37	37.36
PITG_16319	36.86	0.0	37.62	40.28
PITG_16320	10.64	0.0	2.68	2.8
PITG_16322	36.58	55.71	44.22	42.17
PITG_16323	10.51	9.93	18.56	17.55
PITG_16324	0.0	7.68	0.75	1.07
PITG_16325	8.34	0.0	0.72	0.87
PITG_16326	28.93	27.35	23.69	23.07
PITG_16327	17.13	43.17	14.27	13.73
PITG_16328	117.78	95.41	61.55	57.32
PITG_16329	6.07	0.0	3.48	2.07
PITG_16331	9.82	18.56	18.25	21.39
PITG_16332	41.4	26.08	47.79	48.46
PITG_16333	39.0	39.49	31.85	31.46
PITG_16334	0.0	20.85	18.28	21.84
PITG_16335	103.67	124.11	151.87	155.23
PITG_16336	20.54	9.71	15.78	22.24
PITG_16337	26.64	16.79	22.51	21.78
PITG_16338	48.7	27.08	14.06	13.47
PITG_16339	30.41	41.81	30.03	30.73
PITG_16340	15.64	0.0	10.88	9.45
PITG_16341	0.0	11.92	14.18	14.87
PITG_16342	0.0	12.65	10.52	11.13
PITG_16343	6.85	19.41	25.6	28.51
PITG_16344	69.17	81.35	77.54	73.01
PITG_16345	0.0	0.0	0.79	0.55
PITG_16346	46.15	30.2	51.26	48.17
PITG_16347	19.73	11.19	13.57	13.83
PITG_23070	37.9	0.0	1.74	1.36
PITG_16349	0.0	0.0	0.14	0.4
PITG_16350	0.0	0.0	0.9	0.39
PITG_16351	13.15	16.57	14.02	12.22
PITG_16352	17.21	56.94	68.94	62.3
PITG_16353	155.42	168.49	109.62	99.98
PITG_16354	0.0	0.0	15.71	14.92
PITG_16356	0.0	0.0	2.17	1.85
PITG_16357	31.97	10.99	11.1	11.93
PITG_16358	93.06	29.32	41.93	37.95
